locus_tag,CH4_1000ppm,CH4_500ppm,LanzaTech,MeOH,NO3_lowO2_slow_growth,NoCu,NoLanthanum,WT_control,WithLanthanum,aa3_KO,crotonic_acid,highCu,highO2_slow_growth,lowCH4,lowCu,lowO2_fast_growth,lowO2_slow_growth,medCu,slow_growth,uMax,unknown
EQU24_RS05570,-0.9167550566450253,-1.2257624930548463,0.17718948685762648,-1.9073699375886837,-0.5957339790604823,-0.6263981095942261,-1.270671669084454,-0.9961550296161046,-1.4701395764613239,-0.8324289464547023,0.3922978174245406,-0.0826724944100123,-0.5697002620303435,-0.45570842238312226,-0.5027319213023163,-0.5055446107905675,-4.370304677362889,-0.10107584491609282,-1.142586899455166,-6.661338147750939e-16,-2.8533194592083264
EQU24_RS05575,-0.656254238032628,-0.7540399106851834,0.009854733618715805,-1.2583188092700028,-0.6366286597789879,-0.8424276936628864,-1.0928860009777996,-0.9743602385265464,-1.220613249969019,-1.1542352274982721,0.5545384784892091,-0.31376599723086257,-0.4528948451429722,-0.11967089577027634,-0.5348464965159887,-0.17348185761991627,-4.130273591647309,-0.1641242802022651,-1.38209488811468,-8.141635513917814e-16,-2.0386742653592203
EQU24_RS05585,-1.2553232824068905,-1.3194186472003477,-0.20668200852479846,-1.9523639514133067,-0.6435971771426094,-0.1657750929237848,-0.3462908891032681,-0.6476523245571668,-0.29578312489168895,-0.261300622083811,0.36556106165838376,0.09445203280320928,-0.05584148783775733,-0.31964842328971743,-0.12810242807446326,-0.338584814162554,-3.105655472157791,0.09216175585324393,-0.49079767546501873,-2.294460917558657e-15,-2.970699310476439
EQU24_RS05595,0.3671420375768837,0.4915521152760296,-0.0005077598154303864,-0.38472846533190974,-0.275094077277094,-0.5241133378831869,-0.353775410372679,-0.6186742391405629,-0.34016777509991075,-0.43526845956356075,0.4969133953615561,-0.09483424866689631,0.28751925216122065,-0.8112189302265248,-0.42170972957870084,-0.2647655349759501,-1.964758135108271,0.10919008300631029,-0.5199787570087149,4.440892098500626e-16,-2.103932931431256
EQU24_RS05600,-0.6993941795392806,-0.8941602619742905,-0.41860602287951343,-0.9900320188652223,-0.7279452425731361,-0.8049113125666998,-0.3268367986930353,-1.0506687931690397,-0.495938241004651,-1.013677608321836,0.010629635751046695,-0.14099143787997798,-0.41904327506806305,-0.723014954545876,-0.7553772306665985,-0.23651199383786733,-2.3376326736575,-0.3158005750742911,-1.4148818193810153,2.220446049250313e-16,-1.4340518694561228
EQU24_RS05605,-1.097662910740873,-0.8936416454101583,-0.36498997551013757,-1.1260351624159852,-0.15371287761120067,-0.0907580071689118,0.7456092574088515,-0.6937102097770267,0.47555857732352835,-0.5821159360599024,0.44958606604172324,0.25779985307164566,0.5272193758476325,-0.7453072781419864,-0.24146025419722617,-0.43195805668527915,-2.1226176320355643,-0.08064921060050649,-0.48587001624672377,-3.7007434154171886e-16,-1.1529242400025734
EQU24_RS05610,-0.022036424549849887,-0.2185666225044467,0.5791860637475685,-1.4642182088986817,0.5219498950961434,-0.06801667333853316,0.8178554112631135,0.06606788661114793,0.5912220960288403,0.5537800810448554,0.6407228129290958,0.16503236084003953,0.632408341363411,-0.3879812472278932,-0.20055437150570832,-0.14848668438311022,-2.5938304839676074,-0.3393987930205377,-0.022435518164531043,5.921189464667501e-16,-0.7925239507664944
EQU24_RS05615,0.7225977547437519,0.6155986599994385,0.1012430911496689,-0.8061476927186078,0.3581187393388583,-0.18094357861465524,0.8974914443262652,-0.27824412446889246,0.8151984845400653,-0.16356297926994134,0.3880566581627831,-0.15051518449929285,0.9931252841283376,-0.2301645761635085,-0.18988807549466324,-0.03826006086145169,-2.283946870361074,-0.24985531357008092,0.1261631912314476,8.141635513917814e-16,-2.2533708298864736
EQU24_RS05620,1.0123167026409692,1.0647999406677569,-0.9889500858616525,-0.2268955082235841,0.05767103673902829,0.12582696911752192,0.9502987921511726,-0.5421136464080751,0.9569298711538934,-0.5055042569089756,0.14624840126198846,0.08487047818777942,1.2177969973177871,-0.14232660040419864,0.11330491443509938,-0.15702890202008027,-1.1815809820009873,0.18746395542287228,0.5178821422283284,-1.1102230246251565e-15,-1.7716426121565476
EQU24_RS05625,-1.2083010435058954,-1.1879052187630146,-1.278760002545956,-1.760765481946743,0.24056139641046315,-0.07203975572993926,0.6491277757827912,0.04287905350058763,0.6767025840212589,0.32887636944116183,0.8288010107246819,0.6780611593657786,0.2737323975596866,-0.662066646586447,-0.5043922342180852,-0.6944546046259271,-2.2824476821448205,-0.10669516539226986,-0.9835508893781961,-7.401486830834377e-17,-1.6115569258533284
EQU24_RS05630,-1.3794682982831667,-1.5076490013884185,-0.19180128985952738,-1.5950482577001017,-0.25802634458028484,-0.3512162148685786,-0.0932223287913958,-0.45986841895558905,-0.21745916447217528,-0.38034862613791764,0.33870741027597306,0.22466192574808658,0.033438493695292726,-0.7520158419349291,-0.26151177428561556,-0.2587914783600829,-2.8293875939180944,-0.10038817751939812,-0.7846317414256481,6.661338147750939e-16,-1.8920407324416488
EQU24_RS05635,-5.477824573809863,-5.430210247237074,-4.050915795864017,-0.028746824146018923,-1.2571635428307362,-0.44965541214970567,-5.830280711095668,-1.9588106334132127,-5.6713559848299955,-2.9513373920285586,-1.5935627004371016,0.4540098607702056,-1.4575500422265733,-3.5353570490978017,-0.012517145945606822,0.34499961407823054,-3.4535296304262335,0.9039896902677115,-2.358163559662343,-2.9605947323337506e-16,-1.6576886568046465
EQU24_RS05640,-5.841135771206263,-5.173596025253051,-4.84612766362482,0.8215599906299317,-1.4503404483201008,-1.3995647317438606,-5.497957162258802,-2.7667987329801145,-5.374425872428489,-3.4069120739751155,-1.9919609846892117,-0.8013405260132724,-1.6178718343071767,-1.6645680768699498,-0.5819951992258547,0.2941786694292941,-3.623447327854223,0.26568588477576605,-3.23735571317244,1.7763568394002505e-15,-0.8236558269522426
EQU24_RS05645,-7.4300063508549234,-6.331884662441173,-4.618920541147286,1.3910818867537813,-2.6636165338642113,-1.8245773609751386,-6.613187667078765,-3.540951505241656,-7.200013164454626,-3.9089142316874557,-2.6452829078443907,-0.6471384730455174,-2.1221916225637,-1.3750880632861804,-0.6769160904254847,0.1600279280387329,-3.392211547852156,0.20019130091858145,-2.826586747672228,2.9605947323337506e-16,-1.1295868174162333
EQU24_RS05650,-0.5289739443068884,-0.2139495025130107,-0.40053021693915536,-1.4562792225761834,-0.03472501282184748,-0.08801774104603528,1.1729296456344014,-0.18317616884053356,1.1336766489472585,-0.10800993389648506,0.7029113423053435,0.10030411450903909,0.506082861110916,-0.6238191181739865,-0.17133719382184476,-0.36150634744973775,-1.972043382714863,-0.029083659757068885,0.01830190836727974,1.0362081563168128e-15,-2.116290843020483
EQU24_RS05655,-0.8728912676071805,-0.8405629184817824,1.0217895644493806,-1.1238282236577468,0.37062102057781576,-0.4839053691026889,0.916872062003366,0.05093256214823905,0.9231108081649204,0.964766187032561,0.8033929137439966,-0.2795719773793822,1.258769836708193,-0.1348211153655543,-0.4613259768032516,-0.13217895636536162,-1.9409645733371865,-0.40065409130488205,0.12134942270285665,3.7007434154171886e-16,-0.4357089451863235
EQU24_RS05660,1.3586894593367767,1.3078880297187059,0.6495429522290936,-0.767461903777119,0.3299137342034206,-0.2171727301520955,1.3672212197299722,0.23746287911199193,1.3897532168178763,0.6698373045890351,1.0707421849338088,-0.08099404406914505,1.445417989033747,0.35385691702881106,-0.20295790445470785,-0.0751876693701617,-1.3676071876208293,-0.16441082083970177,0.34637036799615384,3.700743415417188e-17,-1.3936452728755486
EQU24_RS05665,0.9576291226225995,1.0180275742909193,0.09249533816432631,-0.6217760776264313,0.5849711381625302,0.09981313931929343,1.5400508507822073,0.49148373914809174,1.3193251272581858,0.6556109517156448,0.8548503378197885,0.09554028210409342,1.222073659624337,0.054097085906807285,0.052743866944071516,-0.005048437734065529,-1.3707282756969086,0.025756101444041564,0.5591528383431466,-4.070817756958907e-16,-0.16035180651076414
EQU24_RS05670,1.2023330933342828,1.3716332995436704,0.5860259795343485,-0.1462965525712138,0.33028569074715874,0.006858184507112508,1.794831456063298,0.08958370612006838,1.754986412652682,0.08581928634245228,1.015932698549415,0.019350537713472882,1.0046672394564955,0.1340874929119079,-0.006042679828354491,-0.011639628402690727,-1.2814265408883518,-0.05889262792229179,0.434937020390064,6.291263806209221e-16,-0.26271936109637356
EQU24_RS05675,0.1832169623402251,0.22799187552120204,-0.1176987303824446,-0.4250353738793863,-0.059389762737028784,-0.5717678863916092,0.515760045175691,-0.6168003157357618,0.37307196978882456,-0.8712003292340067,0.4397958108068334,-0.4401212024762942,0.4213604766147536,-0.5944681218375897,-0.6154133437812446,-0.14094778442306108,-2.464558391009918,-0.4286014654828702,-0.8085621100835503,2.220446049250313e-16,-0.9452681988454572
EQU24_RS05680,1.9204241403657862,1.963096021973127,0.8094161847823558,-0.9421471266113018,0.5512769326991906,0.3642870723173557,1.2473364892652692,0.4886743862311733,1.1706703545386454,0.616581269765653,1.2296508765699001,0.3257154388205791,1.6685639572420272,0.2156718857363813,0.47890064337973637,-0.1967664772619301,-1.488219136870935,0.32336059502519376,0.9815207181414647,-5.551115123125783e-16,-0.03745796738875136
EQU24_RS05685,1.2107633272663034,1.2574877837321141,1.1939478660159057,-1.1501682775504851,0.5592967280219374,0.7315684388145819,1.3752754618237437,0.6152578353068487,1.3557220798792529,0.9064075564480274,1.2577981480990403,0.471987642717426,1.7813955599332307,0.3226134068496115,0.6250010473624762,-0.2947239300952278,-1.313421575938175,0.43180882653736674,1.1294551987666122,4.440892098500626e-16,-0.8799008531889424
EQU24_RS05690,2.8300817268334244,2.97480585401086,1.3791320267782257,-0.9215049191615814,0.3833113425416459,0.9823154486567361,1.651520857669221,0.7687383923458566,1.5826762570017745,1.0700149132987478,1.3884737351819743,0.7410870015336875,1.934054320685157,0.3577309634059648,0.9240370902017012,-0.44681975446365674,-1.047967147293214,0.7080077331311064,1.3096725912245906,8.881784197001252e-16,-1.2947975862458008
EQU24_RS05695,-1.3413793687410147,-1.4380803229219896,-0.6828330650056369,-1.0138309807031394,-0.6407467635907738,-0.8076950556672656,-0.5320659814188687,-1.0082342149562957,-0.5675653415444644,-1.268185881415879,-0.046412743958218705,-0.20966332421253497,-0.4736606201664102,-0.892154094722517,-0.7457519435065711,-0.20494280347310512,-2.8567357926340833,-0.40685486389545183,-1.2460542290414267,7.401486830834377e-16,-1.269997698713579
EQU24_RS05700,-0.8802108766252847,-1.0901851493824326,-0.23358623865333072,-1.3473851772883383,-0.547505678576345,-0.48068242350174667,-0.31220273237729596,-0.9019849045850807,-0.40579840983849513,-0.7468374811813128,0.1838211108119423,0.11350107769856184,-0.02535236412773334,-0.7941298169657267,-0.5932405269007855,-0.2985482198267293,-2.3922451101423254,-0.2755187407928804,-0.8325427141880875,1.5543122344752192e-15,-1.2338198473033488
EQU24_RS05705,-0.757296087229129,-1.0420057314546902,0.1475870794857319,-1.3147790735375793,-0.49745087514538344,-0.6091801822706415,-0.7038228559836538,-0.6912668423892754,-0.748574283815972,-0.6880044109373191,0.23873841113224348,-0.053482258671587776,-0.21325074360154983,-0.6826155737185148,-0.5650470862135019,-0.19147209548469757,-3.4144312782202078,-0.2873936662725861,-0.938514352841493,0.0,-1.1305577521567145
EQU24_RS05710,-0.4886335466940026,-0.5561891632179843,-0.11097769974584937,-1.447697102787705,-0.35243523525087794,-0.7236406536896327,-0.6465037681181108,-0.8109969739146892,-0.8154773393407254,-0.7347499262060935,0.24620328816620995,-0.23651618530366073,0.025614906162851225,-0.634297715420344,-0.6669443684868471,-0.4442102673740409,-4.03060901545246,-0.40903872102019434,-1.11592630745386,7.401486830834377e-17,-1.6521815443523948
EQU24_RS05715,-1.2939840651488559,-1.3599212286887847,-0.2781590652460917,-0.941109519093154,-0.5963671488291085,-0.65720587653884,-0.8995836549450885,-0.9684543934583494,-1.0664422146481127,-1.1860682801056084,0.0824757956328579,-0.18738889272748355,-0.14194845933442113,-0.6203190378827853,-0.5584111436565824,-0.08595181566227457,-3.7263621713769486,-0.3352879085290006,-1.0960181593694338,1.4802973661668753e-16,-1.2350617356714533
EQU24_RS05720,-0.37295033192123483,-0.44796930251614375,-0.5695109996817429,-1.328125861371738,-0.6292366471028068,-0.7852800889992363,-1.056740100745857,-0.23746248616866872,-1.1371369141936822,-0.3929256134677148,-0.42714827575698155,-0.10067215179789742,2.131209582717762,-0.2539352856271804,-0.2475439285800488,0.09017936700458169,-2.932759995443542,0.14282679624624656,-1.2358205764986367,5.181040781584064e-16,-2.103258126584481
EQU24_RS05730,0.24881280056260868,0.4011330414165255,-1.0973893222868085,-0.1111390944103116,0.3746401620407118,-0.19952743870393283,-0.18431864064971393,-0.27571324414808585,-0.40999908390582507,0.1672690326422721,-0.092042709396988,0.09215436107357888,0.7184071163381565,-0.013710405503623013,-0.22658308037511943,0.10304636820058348,-1.9957986372741499,0.25315727764804435,-0.06244858695919708,1.4802973661668753e-16,-2.179642201861346
EQU24_RS05735,0.26508125447956665,0.304445775832062,0.9470128931292168,-1.6051214903751234,1.8559099516491755,-0.750987313241232,1.7026694869856098,1.5936753801756414,1.6490545549390228,2.206390907804815,0.5181321478100491,0.832830254315386,-0.46157561952811177,0.6456503959875259,-0.8254810787103705,0.4485168408370906,-1.9707019492187978,-0.1354575776733292,2.368212075905812,5.921189464667501e-16,-1.7718946363495562
EQU24_RS05740,0.6591922314777818,0.5660478437710443,1.1111832475932655,-0.9005418172150811,1.3817030075360544,-0.5614648051315472,1.0049289738060443,0.9585712304185607,0.8664195374530317,1.3952765763608985,0.424948769517985,0.5211934056146929,-0.02942307694645563,0.5840132127457327,-0.4361370534393658,0.4335312330372927,-1.3651038058059335,0.046327630948198105,1.8588023199554966,-2.220446049250313e-16,-0.8457132926641562
EQU24_RS05745,1.5471362898997194,1.6538678820354296,-0.0013781758578621517,-0.8673738734258948,1.0673256789650463,-0.03287825690646784,1.7071714181548086,1.2932420214690241,1.5662427064775648,1.5949845230072048,0.37407736257333735,0.27791863521211485,0.47018269330280493,-0.39053780136486993,-0.06302288115170929,0.005322658392115061,-1.1831165097527634,0.2592128182935346,1.2985581693465118,-2.9605947323337506e-16,-3.6394785394183216
EQU24_RS05750,-0.4095670925235182,-0.6105489736238106,0.8177003054577932,-1.6919452249266,1.702880501462129,-0.30391110310102615,1.9023342708562339,1.8869266431213383,1.668930994251875,2.601825773335879,0.86074208267284,0.593614650254958,0.08460491597725672,0.36622780075790234,0.13628204991451848,0.11834711375539113,-1.4442998859709963,0.019591657860981,2.2126915741606217,1.4802973661668753e-16,-1.9445329450042514
EQU24_RS05755,0.9246047307399734,0.751683549929747,0.7285813624288191,-0.6988846763544406,1.5347703006788385,-0.32865587695694876,1.226152962025511,1.3487692606973005,1.0369117536708208,1.8026177838083033,0.6317627528743497,0.028393081178915657,0.42435370023930696,-0.08370655152583795,-0.2386374013300076,0.18978569808376178,-1.8557842206538668,-0.11141122557801315,1.1845680052579128,-6.291263806209221e-16,-0.893204990176226
EQU24_RS05765,1.0689038401174713,1.02024483117082,0.8954848718088617,-0.5457133947787592,1.2111432643681597,-0.0736217034638081,1.4603733564702188,0.941142094445111,1.4793196244478262,1.1158757496250216,0.7403407941966873,-0.16343186700003792,0.6578227124647067,-0.3602518610254061,-0.007721375161443111,0.04277990345215029,-2.1249789491999094,0.07513745538810339,1.1204230973543594,-4.440892098500626e-16,-0.4346959471816043
EQU24_RS05770,1.1101695672862828,1.0792201348928154,0.03458762518120495,-0.4946807140606316,0.44798305011792106,-0.11013817817322853,1.3490649354541144,0.10807180485776846,1.3190736005773054,0.11941687103697096,0.6468214522360176,-0.09246349755905436,1.0264347973541716,-0.11048850017639722,-0.07261690264339282,-0.1522676210465104,-1.4086512099743143,-0.1759615608644149,0.46967080496238856,-5.921189464667501e-16,-1.092895642645337
EQU24_RS05775,0.3637159714189546,0.30077060522262733,0.47558104341200114,-0.38191638425006696,0.7298309170128323,0.03046957209841361,1.4837800846920524,0.7557183273137178,1.431592251840908,0.8535565840367578,0.7366469497302695,0.09200314893603397,0.990334572651242,-0.06628456907573799,0.11543380132440256,-0.004767071877197826,-2.2481760270626836,0.011917083306135723,0.608081159867738,7.401486830834377e-16,-0.8839026078518739
EQU24_RS05780,1.4894274760748334,1.4611392069951048,0.21113571200892856,-0.20675128600038242,0.5877912418906844,0.3503142988864208,1.5178048787323708,0.5825451557225734,1.4546328319964215,0.2886168599944141,0.45361129007144285,0.2585407644938164,1.186778854822091,0.307050575812117,0.15760339454717898,0.37302777771219836,-0.8125680678006786,0.3438946265793478,0.6381624033057731,-3.3306690738754696e-16,-1.4000924082069672
EQU24_RS05785,-0.1714651793652724,-0.1271230206671472,-1.2708611666090783,-0.8536381464033174,-0.11731942517434191,-0.028878770531145737,0.06973118599079324,-0.5039105769973677,-0.06277122270236202,-0.7740173348979456,0.056474155918063484,0.03080715064009638,0.4022712757369309,-0.3262444587898453,-0.05326692399233446,-0.019884714696129995,-2.244440788133137,-0.04021770909213413,-0.11508758359741966,-5.921189464667501e-16,-2.199496876546254
EQU24_RS05790,0.021521608012517568,0.14695830676610688,-0.7655301196267772,-0.7784961930281264,0.3280874865148211,-0.06293369120545463,0.6400352282777476,-0.4286945241367719,0.47916420610366295,-0.5354988435701278,0.424498906547901,-0.07965988659846204,1.0478023176355262,-0.23404001035781097,-0.008597529960152006,-0.16499950120468068,-1.2230616552136582,-0.0780347525548433,0.09118386835544356,-1.1472304587793285e-15,-3.343015048421197
EQU24_RS05795,0.4138616961806214,0.20675223806264054,0.519550481811903,-1.1825036613306505,0.8042804043180949,0.31247125327144804,1.193088365306583,0.5637108327972795,1.0875914461989546,0.8257973860027694,0.5415803153998162,0.2193877648400422,1.421360891011367,-0.027208491270135693,0.2120983575754627,-0.011905669313535169,-1.600982472954854,0.24948050995988894,0.8717119998589702,5.181040781584064e-16,-1.7324504311664448
EQU24_RS05800,-0.2727456124725629,-0.2502443791508515,0.3732356655822171,0.06385286897701078,-0.7058085652338149,-0.45387554556460535,0.4077080093348636,-0.9219042359011866,0.35926832404320963,-0.854966824094078,-0.03895996902444088,-0.1373664601951093,-0.2296575302104531,-0.5310815937186871,-0.17199806529608397,0.13530798308945902,-2.327294844563284,-0.08372389129920739,-0.1845523589983653,1.4802973661668753e-16,-0.8547535210320563
EQU24_RS05815,0.7977486347037228,0.7697798390514765,0.08469711464543961,-0.7375371472132108,0.2602119814732955,-0.3633618364315471,0.5461308336986107,-0.25227654160583457,0.33399783810868316,-0.31953612216181604,0.569758007207052,-0.13372367460063347,0.7552894284290086,-0.1220427208482655,-0.36638665349426136,0.021651920344918658,-2.419685479541465,-0.26876005731503777,0.10855305509382696,2.220446049250313e-16,-0.5749280802298499
EQU24_RS05820,1.1779019135395221,1.0362684663366868,0.33278546874875703,-0.1266164214217742,0.08514380476821803,-0.32154920632998857,0.18617230782485894,-0.21897000881895856,-0.12361827527392073,-0.47411813381489454,0.5554172096699661,-0.027638743058115978,0.6446391357107213,0.07472604470089428,-0.3256334632824051,0.10245683679039264,-2.105248801798794,-0.17340411157940938,-0.0735586227423548,-4.810966440042345e-16,-0.6561711445524884
EQU24_RS05825,0.11182136761590478,-0.09320722342476184,-0.11204954100047759,-1.192329822750606,-0.33749520479309547,0.010968431260292158,-0.050545637618990114,-0.5563074311102478,-0.1536467808810423,-0.014680424882299814,0.31001835371985464,0.3613351774464375,0.7131861639040802,-0.3549992143363476,-0.07562270465779353,-0.29124366475079233,-2.6367547815024355,0.09726347675127858,0.07419621349252603,-1.4802973661668753e-16,-2.806361796946831
EQU24_RS05830,0.21680371330942272,0.26020393220027493,-0.2367614740337194,-0.23493757662131007,-0.13812216078595152,-0.3477365865165038,0.6073000034720643,-0.4567662387140916,0.5559402544855988,-0.45543945051956447,0.5957427100844459,-0.15617105806298676,0.3323412047215559,-0.058689276786206945,-0.19967464829243464,0.04617069635043484,-1.9458374194416248,-0.21121465821962815,0.1335270554806276,1.4802973661668753e-16,-1.1877153016533302
EQU24_RS05835,0.5276884539315492,0.5116398517844316,-0.034571729015842045,-0.8986942485744838,-0.12268550907034492,-0.20246796830725286,-0.006011063789707194,-0.11559416607981943,-0.22702758038472926,-0.05886284026397792,0.4431615612484179,-0.021993265497795633,0.4575743574314264,-0.255383053219149,-0.060228136246170294,-0.0909812056632624,-2.733777798604063,0.016041222575087794,-0.12229918475911417,-7.401486830834377e-16,-2.66260745541637
EQU24_RS05840,1.0300436118343286,0.9244011569059483,-0.08608017325947426,-1.3339259653531634,-0.0767468674402556,-0.1424237548158187,-0.1821231085661319,-0.1968495780602142,-0.37593869068493435,-0.14538998178041052,0.39017294189943685,0.08601487659662244,0.7187739269530693,-0.44548324646891724,0.002049916050017031,-0.25663385869506555,-3.0993672441948585,0.2230608685801947,-0.23844054998837771,0.0,-1.1270616868586358
EQU24_RS05845,0.6377049003425741,0.45626354356383647,0.3358748159108891,-1.8063833645100327,0.020630724905263964,0.11573812495879003,-0.11502642214968581,-0.06128782856397974,-0.25914811110865743,0.3280725694575142,0.31197688423209247,0.4785859276766759,0.7392004990470786,-0.6837233931949096,0.2240753851228272,-0.36894194675555764,-3.0993543983635683,0.3915336759247094,0.2153900447071333,1.1842378929335002e-15,-1.4847048076786629
EQU24_RS05850,0.4412552816435542,0.2535036077052588,-0.6046771782198266,-1.2871982826458894,-0.06762234158718194,-0.23700241488584842,-0.0638154677043282,-0.33023122757889833,-0.24512403808790176,0.14144927138773467,0.23957418023350696,0.04179497945873489,0.5705964432889126,-0.5793576067792079,-0.1930518445719186,-0.2635462266798843,-2.3497210676796327,0.019431615733262957,-0.17810112226774377,-7.401486830834377e-16,-1.483136042193312
EQU24_RS05855,0.7197893662476766,0.7439465151191196,-0.320453249495241,-0.8769009300993391,-0.7029988710363908,-0.3075334356370414,-0.19355507310381376,-0.652984636785352,-0.41070957345300185,-0.8858959008135723,0.23312598935711382,0.011049786931732442,-0.03487691406383031,-0.3803128411583325,-0.257895494458449,-0.3209244600692558,-2.5851936415266885,-0.06428708955694214,-0.7265607237802989,-3.700743415417188e-17,-1.892404023929783
EQU24_RS05865,-1.0454258729792079,-1.5867895269820673,-0.6047748474367829,-1.517372466669508,-0.8990170280645016,-0.4491607757481149,-0.4219045448227797,-1.3375932876246566,-0.8422220103641342,-0.7068614725422857,-0.2742717257294087,0.06233577578258185,-0.2925636251730559,-0.700312748961286,-0.37767961111973214,-0.528952261784742,-3.4679268115608637,-0.18519762005877954,-0.9505656553532007,-5.921189464667501e-16,-2.0291343518067912
EQU24_RS05870,0.2276746844188835,0.3239803984268341,-0.5361932723266729,-0.15743147430470156,-0.12375929101556071,3.5324942476003174,0.38311390952480895,-0.6831389241470274,0.37674805541831125,-0.7835785740228467,0.3402529302324997,-0.2066525752003801,0.7229239022351737,-0.20887413236784924,1.977479721819807,-0.024895644050932253,-1.2333208970802498,0.37910554518389966,-0.24952461854159824,-3.7007434154171886e-16,-0.689971065671477
EQU24_RS05875,0.6408199063901332,0.7180735524490429,-0.620801748654201,-0.18755349720718836,-0.20086417968318426,2.391827660330769,0.5038413871607714,-0.627752217555722,0.45439506143656433,-0.6399333895813397,0.14806056110532895,0.10302511994284771,0.6678780266763911,-0.4229595443431364,1.258114296100961,-0.16623159618868008,-1.9240441575295566,0.44091535177130187,-0.24576505977271257,2.9605947323337506e-16,-1.2453246296216471
EQU24_RS05880,1.0215960807601685,1.0586146296263985,-1.430452752041405,-0.35148138618907526,-0.06172566139167579,2.9283159412497035,1.0959104656919965,-0.60254418745484,1.3285606927678837,-0.32875020503516006,0.19568657168713188,0.41560616359334024,1.3036178896689194,-0.7678031450210276,1.8190600543557989,-0.2492328552197566,-1.238790918399565,0.7602405543841627,-0.0970166527764087,-1.8503717077085943e-16,-1.5056336536616493
EQU24_RS05885,0.5592480932275032,0.5230158923173529,0.5087892201798652,-1.98038917443914,0.7912162655956698,9.881346121320872,0.5100622828969384,0.05624564589912473,0.7555023038601711,1.3726766394331271,0.05329026527582892,1.3083523663735164,1.7830067534977276,-0.6426282590847254,9.284873530420255,-0.48198357999170954,-1.5691174387509825,5.283097387804394,0.8002976021190715,1.4802973661668753e-16,-1.5913137949322032
EQU24_RS05890,0.7162416344807734,0.5633780050799047,0.45301249823716905,-1.3902803008074796,0.7205817612285501,9.217316633261182,0.6808675924924323,0.16316816594435446,0.8818884538383799,1.0575996377408785,-0.028692477443198028,1.0507746547422223,2.11829628453832,-0.4123571840924754,8.678674926754697,-0.4250358846807565,-1.9644876072094253,4.752385316597565,1.124328118289045,0.0,-1.2335757538675716
EQU24_RS05895,-0.31618659855854814,-0.37245219996827816,1.0444813082586593,-1.7752984173029118,0.6341387165074128,9.417382538216737,0.6080963830998516,0.26992780208214207,1.0517159562505494,1.1111642025098458,0.059457178842500236,1.3407547584962507,1.7312961314196316,-0.6005096966489387,8.936310566866142,-0.6221167326626582,-2.309189465487807,4.872060131323778,1.200678715328781,6.291263806209221e-16,-1.5591277964434258
EQU24_RS05900,0.9335294201309674,0.9209964077299526,0.8178599155120452,-1.4070547209464155,0.5873424981828654,8.954627251712806,1.1972737084314273,0.30215660943522193,1.2553058615614137,1.1120400647265423,0.1492075477069359,1.0976819759138667,1.8378920136904227,-0.3754670906700084,8.437894061952177,-0.5236852243096922,-1.673079583863677,4.456187895418166,1.2555128962774575,-4.440892098500626e-16,-1.7342780954666004
EQU24_RS05905,-0.3137957411676495,-0.41784762846346624,0.23041305320398653,-1.5311733667035976,0.5105869804685761,8.139293018187429,0.8541653755646113,0.01528250099500239,1.1638825199885157,0.35522078247576183,0.11353237457995435,0.8246687234433624,2.205595436859837,-0.3914343754041976,7.50058011123669,-0.3740970923830407,-1.9446976437841592,3.9047980559236524,1.1589209558465243,-2.590520390792032e-16,-2.7777431288191634
EQU24_RS05910,0.3400675463122149,0.2852792124703829,0.37055243201746046,-1.0348441081254738,0.16178794540459818,7.676232040383849,0.3269545650423068,-0.1271472341958817,0.4609412722614499,0.12823366485972,0.1361091422612355,0.608619663654233,1.6394501379385562,-0.32823512928728404,7.079562631899954,-0.47090012772660117,-1.5464453144563617,3.5222593892029894,0.6025243746878872,6.661338147750939e-16,-2.096959780335459
EQU24_RS05915,1.009269697251076,1.2687965235646623,0.5075464526666822,-0.5147248301050503,0.5203848096454831,7.43539677255113,1.4629379162226868,0.35840022017274187,1.8143119774840943,0.4960690501645588,1.0750606826464917,0.4833405214567409,2.2046074620925324,-0.12342719275469177,6.482830987712631,-0.23735000824748467,-0.7345038010696027,2.982184885824205,0.8748416930949452,-1.1102230246251565e-16,-2.0697135003214564
EQU24_RS05920,0.12109543797146083,0.4535158838252109,-0.7153721773996287,-0.3706148955954977,-0.1752417790918167,7.1986181089497405,0.6902724470660447,-0.5237990946273949,0.9111591542411098,-1.0821832822311321,0.17699978264496452,0.12049767633083955,1.2202501856108712,-0.3915747518361131,6.3032782593155146,-0.22844797503014416,-1.8386485327791444,2.7044991336414483,0.16994886378333374,4.070817756958907e-16,-2.487166406402241
EQU24_RS05925,0.32355483278723574,0.22239696544081333,0.3272881433318886,-0.23689088141178027,-0.031723362993367976,7.114481890428152,0.4661339720279242,-0.38584719984366367,0.5375381549684571,-0.3607244132322247,0.192960165714533,0.2903078737301022,1.1470834337487807,-0.351842318903248,6.093317157009757,0.038501647153247186,-1.4487433048223692,2.728904733476459,-0.1018771001329688,7.401486830834377e-17,-0.635572774144251
